ID_TEMPO,ID_TAR,ID_LUOGO_CHIAMANTE,ID_LUOGO_CHIAMATO,PREZZO,CHIAMATE
5,1,874,754,12240,36
5,1,875,755,12240,36
5,1,876,756,12240,36
5,1,877,757,12240,36
5,1,878,758,12240,36
5,1,879,759,12240,36
5,1,880,760,12240,36
5,1,881,761,12240,36
5,1,882,762,12240,36
5,1,883,763,12240,36
5,1,884,764,12240,36
5,1,885,765,12240,36
5,1,886,766,12240,36
5,1,887,767,12240,36
5,1,888,768,12240,36
5,1,889,769,12240,36
5,1,890,770,12240,36
5,1,891,771,12240,36
5,1,892,772,12240,36
5,1,893,773,12240,36
5,1,894,774,12240,36
2,1,869,749,15250,48
2,1,870,750,15250,48
2,1,871,751,15250,48
2,1,872,752,15250,48
2,1,873,753,15250,48
2,1,874,754,15250,48
2,1,875,755,15250,48
2,1,876,756,15250,48
2,1,877,757,15250,48
2,1,878,758,15250,48
2,1,879,759,15250,48
2,1,880,760,15250,48
2,1,881,761,15250,48
2,1,882,762,15250,48
2,1,883,763,15250,48
2,1,884,764,15250,48
2,1,885,765,15250,48
2,1,886,766,15250,48
2,1,887,767,15250,48
2,1,888,768,15250,48
2,1,889,769,15250,48
2,1,890,770,15250,48
2,1,891,771,15250,48
2,1,892,772,15250,48
2,1,893,773,15250,48
2,1,894,774,15250,48
2,1,895,775,15250,48
2,1,896,776,15250,48
2,1,897,777,15250,48
2,1,898,778,15250,48
2,1,899,779,15250,48
2,1,900,780,15250,48
2,1,901,781,15250,48
2,1,902,782,15250,48
2,1,903,783,15250,48
2,1,904,784,15250,48
2,1,905,785,15250,48
2,1,906,786,15250,48
2,1,907,787,15250,48
2,1,908,788,15250,48
2,1,909,789,15250,48
2,1,910,790,15250,48
2,1,911,791,15250,48
2,1,912,792,15250,48
2,1,913,793,15250,48
2,1,914,794,15250,48
2,2,865,745,52525,48
2,2,866,746,52525,48
2,2,867,747,52525,48
2,2,868,748,52525,48
2,2,869,749,52525,48
2,2,870,750,52525,48
2,2,871,751,52525,48
2,2,872,752,52525,48
2,2,873,753,52525,48
2,2,874,754,52525,48
2,2,875,755,52525,48
2,2,876,756,52525,48
2,2,877,757,52525,48
2,2,878,758,52525,48
2,2,879,759,52525,48
2,2,880,760,52525,48
2,2,881,761,52525,48
2,2,882,762,52525,48
2,2,883,763,52525,48
2,2,884,764,52525,48
2,2,885,765,52525,48
2,2,886,766,52525,48
2,2,887,767,52525,48
2,2,888,768,52525,48
2,2,889,769,52525,48
2,2,890,770,52525,48
2,2,891,771,52525,48
2,2,892,772,52525,48
2,2,893,773,52525,48
2,2,894,774,52525,48
2,2,895,775,52525,48
2,2,896,776,52525,48
2,2,897,777,52525,48
2,2,898,778,52525,48
2,2,899,779,52525,48
2,2,900,780,52525,48
2,2,901,781,52525,48
2,2,902,782,52525,48
2,2,903,783,52525,48
2,2,904,784,52525,48
2,2,905,785,52525,48
2,2,906,786,52525,48
2,2,907,787,52525,48
2,2,908,788,52525,48
2,2,909,789,52525,48
2,2,910,790,52525,48
2,2,911,791,52525,48
2,2,912,792,52525,48
2,2,913,793,52525,48
2,2,914,794,52525,48
2,3,865,745,1094070,96
2,3,550,745,18360,36
2,3,866,746,1094070,96
2,3,551,746,18360,36
2,3,867,747,1094070,96
2,3,552,747,18360,36
2,3,868,748,1094070,96
2,3,553,748,18360,36
2,3,869,749,1094070,96
2,3,554,749,18360,36
2,3,870,750,1094070,96
2,3,555,750,18360,36
2,3,871,751,1094070,96
2,3,556,751,18360,36
2,3,872,752,1094070,96
2,3,557,752,18360,36
2,3,873,753,1094070,96
2,3,558,753,18360,36
2,3,874,754,1094070,96
2,3,1137,754,18360,36
2,3,875,755,1094070,96
2,3,876,756,1094070,96
2,3,877,757,1094070,96
2,3,878,758,1094070,96
2,3,879,759,1094070,96
2,3,880,760,1094070,96
2,3,881,761,1094070,96
2,3,882,762,1094070,96
2,3,883,763,1094070,96
2,3,884,764,1094070,96
2,3,885,765,1094070,96
2,3,886,766,1094070,96
2,3,887,767,1094070,96
2,3,888,768,1094070,96
2,3,889,769,1094070,96
2,3,890,770,1094070,96
2,3,891,771,1094070,96
2,3,892,772,1094070,96
2,3,893,773,1094070,96
2,3,894,774,1094070,96
2,3,895,775,1094070,96
2,3,896,776,1094070,96
2,3,897,777,1094070,96
2,3,898,778,1094070,96
2,3,899,779,1094070,96
2,3,900,780,1094070,96
2,3,901,781,1094070,96
2,3,902,782,1094070,96
2,3,903,783,1094070,96
2,3,904,784,1094070,96
2,3,905,785,1094070,96
2,3,906,786,1094070,96
2,3,907,787,1094070,96
2,3,908,788,1094070,96
2,3,909,789,1094070,96
2,3,910,790,1094070,96
2,3,911,791,1094070,96
2,3,912,792,1094070,96
2,3,913,793,1094070,96
2,3,914,794,1094070,96
2,4,865,745,46657,48
2,4,866,746,46657,48
2,4,867,747,46657,48
2,4,868,748,46657,48
2,4,869,749,46657,48
2,4,870,750,46657,48
2,4,871,751,46657,48
2,4,872,752,46657,48
2,4,873,753,46657,48
2,4,874,754,46657,48
2,4,875,755,46657,48
2,4,876,756,46657,48
2,4,877,757,46657,48
2,4,878,758,46657,48
2,4,879,759,46657,48
2,4,880,760,46657,48
2,4,881,761,46657,48
2,4,882,762,46657,48
2,4,883,763,46657,48
2,4,884,764,46657,48
2,4,885,765,46657,48
2,4,886,766,46657,48
2,4,887,767,46657,48
2,4,888,768,46657,48
2,4,889,769,46657,48
2,4,890,770,46657,48
2,4,891,771,46657,48
2,4,892,772,46657,48
2,4,893,773,46657,48
2,4,894,774,46657,48
2,4,895,775,46657,48
2,4,896,776,46657,48
2,4,897,777,46657,48
2,4,898,778,46657,48
2,4,899,779,46657,48
2,4,900,780,46657,48
2,4,901,781,46657,48
2,4,902,782,46657,48
2,4,903,783,46657,48
2,4,904,784,46657,48
2,4,905,785,46657,48
2,4,906,786,46657,48
2,4,907,787,46657,48
2,4,908,788,46657,48
2,4,909,789,46657,48
2,4,910,790,46657,48
2,4,911,791,46657,48
2,4,912,792,46657,48
2,4,913,793,46657,48
2,4,914,794,46657,48
2,5,865,745,66130,96
2,5,866,746,66130,96
2,5,867,747,66130,96
2,5,868,748,66130,96
2,5,869,749,66130,96
2,5,870,750,66130,96
2,5,871,751,66130,96
2,5,872,752,66130,96
2,5,873,753,66130,96
2,5,874,754,66130,96
2,5,875,755,66130,96
2,5,876,756,66130,96
2,5,877,757,66130,96
2,5,878,758,66130,96
2,5,879,759,66130,96
2,5,880,760,66130,96
2,5,881,761,66130,96
2,5,882,762,66130,96
2,5,883,763,66130,96
2,5,884,764,66130,96
2,5,885,765,66130,96
2,5,886,766,66130,96
2,5,887,767,66130,96
2,5,888,768,66130,96
2,5,889,769,66130,96
2,5,890,770,66130,96
2,5,891,771,66130,96
2,5,892,772,66130,96
2,5,893,773,66130,96
2,5,894,774,66130,96
2,5,895,775,66130,96
2,5,896,776,66130,96
2,5,897,777,66130,96
2,5,898,778,66130,96
2,5,899,779,66130,96
2,5,900,780,66130,96
2,5,901,781,66130,96
2,5,902,782,66130,96
2,5,903,783,66130,96
2,5,904,784,66130,96
2,5,905,785,66130,96
2,5,906,786,66130,96
2,5,907,787,66130,96
2,5,908,788,66130,96
2,5,909,789,66130,96
2,5,910,790,66130,96
2,5,911,791,66130,96
2,5,912,792,66130,96
2,5,913,793,66130,96
2,5,914,794,66130,96
3,1,865,745,15250,48
3,1,866,746,15250,48
3,1,867,747,15250,48
3,1,868,748,15250,48
3,1,869,749,15250,48
3,1,870,750,15250,48
3,1,871,751,15250,48
3,1,872,752,15250,48
3,1,873,753,15250,48
3,1,874,754,15250,48
3,1,875,755,15250,48
10,2,897,777,41400,36
10,2,898,778,41400,36
10,2,899,779,41400,36
10,2,900,780,41400,36
10,2,901,781,41400,36
10,2,902,782,41400,36
10,2,903,783,41400,36
10,2,904,784,41400,36
10,2,905,785,41400,36
10,2,906,786,41400,36
10,2,907,787,41400,36
10,2,908,788,41400,36
10,2,909,789,41400,36
10,2,910,790,41400,36
10,2,911,791,41400,36
10,2,912,792,41400,36
10,2,913,793,41400,36
10,2,914,794,41400,36
10,3,865,745,822960,72
10,3,550,745,18360,36
10,3,866,746,822960,72
10,3,551,746,18360,36
10,3,867,747,822960,72
10,3,552,747,18360,36
10,3,868,748,822960,72
10,3,553,748,18360,36
10,3,869,749,822960,72
10,3,554,749,18360,36
10,3,870,750,822960,72
10,3,555,750,18360,36
10,3,871,751,822960,72
10,3,556,751,18360,36
10,3,872,752,822960,72
10,3,557,752,18360,36
10,3,873,753,822960,72
10,3,558,753,18360,36
10,3,874,754,822960,72
10,3,1137,754,18360,36
10,3,875,755,822960,72
10,3,876,756,822960,72
10,3,877,757,822960,72
10,3,878,758,822960,72
10,3,879,759,822960,72
10,3,880,760,822960,72
10,3,881,761,822960,72
10,3,882,762,822960,72
10,3,883,763,822960,72
10,3,884,764,822960,72
10,3,885,765,822960,72
10,3,886,766,822960,72
10,3,887,767,822960,72
10,3,888,768,822960,72
10,3,889,769,822960,72
10,3,890,770,822960,72
10,3,891,771,822960,72
10,3,892,772,822960,72
10,3,893,773,822960,72
10,3,894,774,822960,72
10,3,895,775,822960,72
10,3,896,776,822960,72
10,3,897,777,822960,72
10,3,898,778,822960,72
10,3,899,779,822960,72
10,3,900,780,822960,72
10,3,901,781,822960,72
10,3,902,782,822960,72
10,3,903,783,822960,72
10,3,904,784,822960,72
10,3,905,785,822960,72
10,3,906,786,822960,72
10,3,907,787,822960,72
10,3,908,788,822960,72
10,3,909,789,822960,72
10,3,910,790,822960,72
10,3,911,791,822960,72
10,3,912,792,822960,72
10,3,913,793,822960,72
10,3,914,794,822960,72
10,4,865,745,36036,36
10,4,866,746,36036,36
10,4,867,747,36036,36
10,4,868,748,36036,36
10,4,869,749,36036,36
10,4,870,750,36036,36
10,4,871,751,36036,36
10,4,872,752,36036,36
10,4,873,753,36036,36
10,4,874,754,36036,36
10,4,875,755,36036,36
10,4,876,756,36036,36
10,4,877,757,36036,36
10,4,878,758,36036,36
10,4,879,759,36036,36
10,4,880,760,36036,36
10,4,881,761,36036,36
10,4,882,762,36036,36
10,4,883,763,36036,36
10,4,884,764,36036,36
10,4,885,765,36036,36
10,4,886,766,36036,36
10,4,887,767,36036,36
10,4,888,768,36036,36
10,4,889,769,36036,36
10,4,890,770,36036,36
10,4,891,771,36036,36
10,4,892,772,36036,36
10,4,893,773,36036,36
10,4,894,774,36036,36
10,4,895,775,36036,36
10,4,896,776,36036,36
10,4,897,777,36036,36
10,4,898,778,36036,36
10,4,899,779,36036,36
10,4,900,780,36036,36
10,4,901,781,36036,36
10,4,902,782,36036,36
10,4,903,783,36036,36
10,4,904,784,36036,36
10,4,905,785,36036,36
10,4,906,786,36036,36
10,4,907,787,36036,36
10,4,908,788,36036,36
10,4,909,789,36036,36
10,4,910,790,36036,36
10,4,911,791,36036,36
10,4,912,792,36036,36
10,4,913,793,36036,36
10,4,914,794,36036,36
10,5,865,745,50400,72
10,5,866,746,50400,72
10,5,867,747,50400,72
10,5,868,748,50400,72
10,5,869,749,50400,72
10,5,870,750,50400,72
10,5,871,751,50400,72
10,5,872,752,50400,72
10,5,873,753,50400,72
10,5,874,754,50400,72
10,5,875,755,50400,72
10,5,876,756,50400,72
10,5,877,757,50400,72
10,5,878,758,50400,72
10,5,879,759,50400,72
10,5,880,760,50400,72
10,5,881,761,50400,72
10,5,882,762,50400,72
10,5,883,763,50400,72
10,5,884,764,50400,72
10,5,885,765,50400,72
10,5,886,766,50400,72
10,5,887,767,50400,72
10,5,888,768,50400,72
10,5,889,769,50400,72
10,5,890,770,50400,72
10,5,891,771,50400,72
10,5,892,772,50400,72
10,5,893,773,50400,72
10,5,894,774,50400,72
10,5,895,775,50400,72
10,5,896,776,50400,72
10,5,897,777,50400,72
10,5,898,778,50400,72
10,5,899,779,50400,72
10,5,900,780,50400,72
10,5,901,781,50400,72
10,5,902,782,50400,72
10,5,903,783,50400,72
10,5,904,784,50400,72
10,5,905,785,50400,72
10,5,906,786,50400,72
10,5,907,787,50400,72
10,5,908,788,50400,72
10,5,909,789,50400,72
10,5,910,790,50400,72
10,5,911,791,50400,72
10,5,912,792,50400,72
10,5,913,793,50400,72
10,5,914,794,50400,72
11,1,865,745,12240,36
11,1,866,746,12240,36
11,1,867,747,12240,36
11,1,868,748,12240,36
11,1,869,749,12240,36
11,1,870,750,12240,36
11,1,871,751,12240,36
11,1,872,752,12240,36
11,1,873,753,12240,36
11,1,874,754,12240,36
11,1,875,755,12240,36
11,1,876,756,12240,36
11,1,877,757,12240,36
11,1,878,758,12240,36
11,1,879,759,12240,36
11,1,880,760,12240,36
11,1,881,761,12240,36
11,1,882,762,12240,36
11,1,883,763,12240,36
11,1,884,764,12240,36
11,1,885,765,12240,36
11,1,886,766,12240,36
11,1,887,767,12240,36
11,1,888,768,12240,36
11,1,889,769,12240,36
11,1,890,770,12240,36
11,1,891,771,12240,36
11,1,892,772,12240,36
11,1,893,773,12240,36
11,1,894,774,12240,36
11,1,895,775,12240,36
11,1,896,776,12240,36
11,1,897,777,12240,36
11,1,898,778,12240,36
11,1,899,779,12240,36
11,1,900,780,12240,36
11,1,901,781,12240,36
11,1,902,782,12240,36
11,1,903,783,12240,36
11,1,904,784,12240,36
11,1,905,785,12240,36
11,1,906,786,12240,36
11,1,907,787,12240,36
11,1,908,788,12240,36
11,1,909,789,12240,36
11,1,910,790,12240,36
11,1,911,791,12240,36
11,1,912,792,12240,36
11,1,913,793,12240,36
11,1,914,794,12240,36
11,2,865,745,41400,36
11,2,866,746,41400,36
11,2,867,747,41400,36
11,2,868,748,41400,36
11,2,869,749,41400,36
11,2,870,750,41400,36
11,2,871,751,41400,36
11,2,872,752,41400,36
11,2,873,753,41400,36
11,2,874,754,41400,36
11,2,875,755,41400,36
11,2,876,756,41400,36
11,2,877,757,41400,36
11,2,878,758,41400,36
11,2,879,759,41400,36
11,2,880,760,41400,36
11,2,881,761,41400,36
11,2,882,762,41400,36
11,2,883,763,41400,36
11,2,884,764,41400,36
11,2,885,765,41400,36
11,2,886,766,41400,36
11,2,887,767,41400,36
11,2,888,768,41400,36
11,2,889,769,41400,36
11,2,890,770,41400,36
11,2,891,771,41400,36
11,2,892,772,41400,36
11,2,893,773,41400,36
11,2,894,774,41400,36
11,2,895,775,41400,36
11,2,896,776,41400,36
11,2,897,777,41400,36
11,2,898,778,41400,36
11,2,899,779,41400,36
11,2,900,780,41400,36
11,2,901,781,41400,36
11,2,902,782,41400,36
11,2,903,783,41400,36
11,2,904,784,41400,36
11,2,905,785,41400,36
11,2,906,786,41400,36
11,2,907,787,41400,36
11,2,908,788,41400,36
11,2,909,789,41400,36
13,3,875,755,822960,72
13,3,876,756,822960,72
13,3,877,757,822960,72
13,3,878,758,822960,72
13,3,879,759,822960,72
13,3,880,760,822960,72
13,3,881,761,822960,72
13,3,882,762,822960,72
13,3,883,763,822960,72
13,3,884,764,822960,72
13,3,885,765,822960,72
13,3,886,766,822960,72
13,3,887,767,822960,72
13,3,888,768,822960,72
13,3,889,769,822960,72
13,3,890,770,822960,72
13,3,891,771,822960,72
13,3,892,772,822960,72
13,3,893,773,822960,72
13,3,894,774,822960,72
13,3,895,775,822960,72
13,3,896,776,822960,72
13,3,897,777,822960,72
13,3,898,778,822960,72
13,3,899,779,822960,72
13,3,900,780,822960,72
13,3,901,781,822960,72
13,3,902,782,822960,72
13,3,903,783,822960,72
13,3,904,784,822960,72
13,3,905,785,822960,72
13,3,906,786,822960,72
13,3,907,787,822960,72
13,3,908,788,822960,72
13,3,909,789,822960,72
13,3,910,790,822960,72
13,3,911,791,822960,72
13,3,912,792,822960,72
13,3,913,793,822960,72
13,3,914,794,822960,72
13,4,865,745,36036,36
13,4,866,746,36036,36
13,4,867,747,36036,36
13,4,868,748,36036,36
13,4,869,749,36036,36
13,4,870,750,36036,36
13,4,871,751,36036,36
13,4,872,752,36036,36
13,4,873,753,36036,36
13,4,874,754,36036,36
13,4,875,755,36036,36
13,4,876,756,36036,36
13,4,877,757,36036,36
13,4,878,758,36036,36
13,4,879,759,36036,36
13,4,880,760,36036,36
13,4,881,761,36036,36
13,4,882,762,36036,36
13,4,883,763,36036,36
13,4,884,764,36036,36
13,4,885,765,36036,36
13,4,886,766,36036,36
13,4,887,767,36036,36
13,4,888,768,36036,36
13,4,889,769,36036,36
13,4,890,770,36036,36
13,4,891,771,36036,36
13,4,892,772,36036,36
13,4,893,773,36036,36
13,4,894,774,36036,36
13,4,895,775,36036,36
13,4,896,776,36036,36
13,4,897,777,36036,36
13,4,898,778,36036,36
13,4,899,779,36036,36
13,4,900,780,36036,36
13,4,901,781,36036,36
13,4,902,782,36036,36
13,4,903,783,36036,36
13,4,904,784,36036,36
13,4,905,785,36036,36
13,4,906,786,36036,36
13,4,907,787,36036,36
13,4,908,788,36036,36
13,4,909,789,36036,36
13,4,910,790,36036,36
13,4,911,791,36036,36
13,4,912,792,36036,36
13,4,913,793,36036,36
13,4,914,794,36036,36
13,5,865,745,50400,72
13,5,866,746,50400,72
13,5,867,747,50400,72
13,5,868,748,50400,72
13,5,869,749,50400,72
13,5,870,750,50400,72
13,5,871,751,50400,72
13,5,872,752,50400,72
13,5,873,753,50400,72
13,5,874,754,50400,72
13,5,875,755,50400,72
13,5,876,756,50400,72
13,5,877,757,50400,72
13,5,878,758,50400,72
13,5,879,759,50400,72
13,5,880,760,50400,72
13,5,881,761,50400,72
13,5,882,762,50400,72
13,5,883,763,50400,72
13,5,884,764,50400,72
13,5,885,765,50400,72
13,5,886,766,50400,72
13,5,887,767,50400,72
13,5,888,768,50400,72
13,5,889,769,50400,72
13,5,890,770,50400,72
13,5,891,771,50400,72
13,5,892,772,50400,72
13,5,893,773,50400,72
13,5,894,774,50400,72
13,5,895,775,50400,72
13,5,896,776,50400,72
13,5,897,777,50400,72
13,5,898,778,50400,72
13,5,899,779,50400,72
13,5,900,780,50400,72
13,5,901,781,50400,72
13,5,902,782,50400,72
13,5,903,783,50400,72
13,5,904,784,50400,72
13,5,905,785,50400,72
13,5,906,786,50400,72
13,5,907,787,50400,72
13,5,908,788,50400,72
13,5,909,789,50400,72
13,5,910,790,50400,72
13,5,911,791,50400,72
13,5,912,792,50400,72
13,5,913,793,50400,72
13,5,914,794,50400,72
14,1,865,745,12240,36
14,1,866,746,12240,36
14,1,867,747,12240,36
14,1,868,748,12240,36
14,1,869,749,12240,36
14,1,870,750,12240,36
14,1,871,751,12240,36
14,1,872,752,12240,36
14,1,873,753,12240,36
14,1,874,754,12240,36
14,1,875,755,12240,36
14,1,876,756,12240,36
14,1,877,757,12240,36
14,1,878,758,12240,36
14,1,879,759,12240,36
14,1,880,760,12240,36
14,1,881,761,12240,36
14,1,882,762,12240,36
14,1,883,763,12240,36
14,1,884,764,12240,36
14,1,885,765,12240,36
14,1,886,766,12240,36
14,1,887,767,12240,36
14,1,888,768,12240,36
14,1,889,769,12240,36
14,1,890,770,12240,36
14,1,891,771,12240,36
14,1,892,772,12240,36
14,1,893,773,12240,36
14,1,894,774,12240,36
14,1,895,775,12240,36
14,1,896,776,12240,36
14,1,897,777,12240,36
14,1,898,778,12240,36
14,1,899,779,12240,36
14,1,900,780,12240,36
14,1,901,781,12240,36
14,1,902,782,12240,36
14,1,903,783,12240,36
14,1,904,784,12240,36
14,1,905,785,12240,36
14,1,906,786,12240,36
14,1,907,787,12240,36
14,1,908,788,12240,36
14,1,909,789,12240,36
14,1,910,790,12240,36
14,1,911,791,12240,36
14,1,912,792,12240,36
14,1,913,793,12240,36
14,1,914,794,12240,36
14,2,865,745,41400,36
14,2,866,746,41400,36
14,2,867,747,41400,36
14,2,868,748,41400,36
14,2,869,749,41400,36
14,2,870,750,41400,36
14,2,871,751,41400,36
14,2,872,752,41400,36
14,2,873,753,41400,36
14,2,874,754,41400,36
14,2,875,755,41400,36
14,2,876,756,41400,36
14,2,877,757,41400,36
14,2,878,758,41400,36
14,2,879,759,41400,36
14,2,880,760,41400,36
14,2,881,761,41400,36
14,2,882,762,41400,36
14,2,883,763,41400,36
14,2,884,764,41400,36
14,2,885,765,41400,36
14,2,886,766,41400,36
14,2,887,767,41400,36
14,2,888,768,41400,36
14,2,889,769,41400,36
14,2,890,770,41400,36
14,2,891,771,41400,36
14,2,892,772,41400,36
14,2,893,773,41400,36
14,2,894,774,41400,36
14,2,895,775,41400,36
14,2,896,776,41400,36
14,2,897,777,41400,36
14,2,898,778,41400,36
14,2,899,779,41400,36
14,2,900,780,41400,36
14,2,901,781,41400,36
14,2,902,782,41400,36
14,2,903,783,41400,36
14,2,904,784,41400,36
14,2,905,785,41400,36
14,2,906,786,41400,36
14,2,907,787,41400,36
14,2,908,788,41400,36
14,2,909,789,41400,36
14,2,910,790,41400,36
14,2,911,791,41400,36
14,2,912,792,41400,36
14,2,913,793,41400,36
14,2,914,794,41400,36
14,3,865,745,822960,72
14,3,550,745,18360,36
14,3,866,746,822960,72
14,3,551,746,18360,36
14,3,867,747,822960,72
14,3,552,747,18360,36
14,3,868,748,822960,72
14,3,553,748,18360,36
14,3,869,749,822960,72
14,3,554,749,18360,36
14,3,870,750,822960,72
14,3,555,750,18360,36
14,3,871,751,822960,72
14,3,556,751,18360,36
14,3,872,752,822960,72
14,3,557,752,18360,36
14,3,873,753,822960,72
14,3,558,753,18360,36
14,3,874,754,822960,72
14,3,1137,754,18360,36
14,3,875,755,822960,72
14,3,876,756,822960,72
14,3,877,757,822960,72
14,3,878,758,822960,72
14,3,879,759,822960,72
14,3,880,760,822960,72
14,3,881,761,822960,72
14,3,882,762,822960,72
14,3,883,763,822960,72
14,3,884,764,822960,72
14,3,885,765,822960,72
14,3,886,766,822960,72
11,2,910,790,41400,36
11,2,911,791,41400,36
11,2,912,792,41400,36
11,2,913,793,41400,36
11,2,914,794,41400,36
11,3,865,745,822960,72
11,3,550,745,18360,36
11,3,866,746,822960,72
11,3,551,746,18360,36
11,3,867,747,822960,72
11,3,552,747,18360,36
11,3,868,748,822960,72
11,3,553,748,18360,36
11,3,869,749,822960,72
11,3,554,749,18360,36
11,3,870,750,822960,72
11,3,555,750,18360,36
11,3,871,751,822960,72
11,3,556,751,18360,36
11,3,872,752,822960,72
11,3,557,752,18360,36
11,3,873,753,822960,72
11,3,558,753,18360,36
11,3,874,754,822960,72
11,3,1137,754,18360,36
11,3,875,755,822960,72
11,3,876,756,822960,72
11,3,877,757,822960,72
11,3,878,758,822960,72
11,3,879,759,822960,72
11,3,880,760,822960,72
11,3,881,761,822960,72
11,3,882,762,822960,72
11,3,883,763,822960,72
11,3,884,764,822960,72
11,3,885,765,822960,72
11,3,886,766,822960,72
11,3,887,767,822960,72
11,3,888,768,822960,72
11,3,889,769,822960,72
11,3,890,770,822960,72
11,3,891,771,822960,72
11,3,892,772,822960,72
11,3,893,773,822960,72
11,3,894,774,822960,72
11,3,895,775,822960,72
11,3,896,776,822960,72
11,3,897,777,822960,72
11,3,898,778,822960,72
11,3,899,779,822960,72
11,3,900,780,822960,72
11,3,901,781,822960,72
11,3,902,782,822960,72
11,3,903,783,822960,72
11,3,904,784,822960,72
11,3,905,785,822960,72
11,3,906,786,822960,72
11,3,907,787,822960,72
11,3,908,788,822960,72
11,3,909,789,822960,72
11,3,910,790,822960,72
11,3,911,791,822960,72
11,3,912,792,822960,72
11,3,913,793,822960,72
11,3,914,794,822960,72
11,4,865,745,36036,36
11,4,866,746,36036,36
11,4,867,747,36036,36
11,4,868,748,36036,36
11,4,869,749,36036,36
11,4,870,750,36036,36
11,4,871,751,36036,36
11,4,872,752,36036,36
11,4,873,753,36036,36
11,4,874,754,36036,36
11,4,875,755,36036,36
11,4,876,756,36036,36
11,4,877,757,36036,36
11,4,878,758,36036,36
11,4,879,759,36036,36
11,4,880,760,36036,36
11,4,881,761,36036,36
11,4,882,762,36036,36
11,4,883,763,36036,36
11,4,884,764,36036,36
11,4,885,765,36036,36
11,4,886,766,36036,36
11,4,887,767,36036,36
11,4,888,768,36036,36
11,4,889,769,36036,36
11,4,890,770,36036,36
11,4,891,771,36036,36
11,4,892,772,36036,36
11,4,893,773,36036,36
11,4,894,774,36036,36
11,4,895,775,36036,36
11,4,896,776,36036,36
11,4,897,777,36036,36
11,4,898,778,36036,36
11,4,899,779,36036,36
11,4,900,780,36036,36
11,4,901,781,36036,36
11,4,902,782,36036,36
11,4,903,783,36036,36
11,4,904,784,36036,36
11,4,905,785,36036,36
11,4,906,786,36036,36
11,4,907,787,36036,36
11,4,908,788,36036,36
11,4,909,789,36036,36
11,4,910,790,36036,36
11,4,911,791,36036,36
11,4,912,792,36036,36
11,4,913,793,36036,36
11,4,914,794,36036,36
11,5,865,745,50400,72
11,5,866,746,50400,72
11,5,867,747,50400,72
11,5,868,748,50400,72
11,5,869,749,50400,72
11,5,870,750,50400,72
11,5,871,751,50400,72
11,5,872,752,50400,72
11,5,873,753,50400,72
11,5,874,754,50400,72
11,5,875,755,50400,72
11,5,876,756,50400,72
11,5,877,757,50400,72
11,5,878,758,50400,72
11,5,879,759,50400,72
11,5,880,760,50400,72
11,5,881,761,50400,72
11,5,882,762,50400,72
11,5,883,763,50400,72
11,5,884,764,50400,72
11,5,885,765,50400,72
11,5,886,766,50400,72
11,5,887,767,50400,72
11,5,888,768,50400,72
11,5,889,769,50400,72
11,5,890,770,50400,72
11,5,891,771,50400,72
11,5,892,772,50400,72
11,5,893,773,50400,72
11,5,894,774,50400,72
11,5,895,775,50400,72
11,5,896,776,50400,72
11,5,897,777,50400,72
11,5,898,778,50400,72
11,5,899,779,50400,72
11,5,900,780,50400,72
11,5,901,781,50400,72
11,5,902,782,50400,72
11,5,903,783,50400,72
11,5,904,784,50400,72
11,5,905,785,50400,72
11,5,906,786,50400,72
11,5,907,787,50400,72
11,5,908,788,50400,72
11,5,909,789,50400,72
11,5,910,790,50400,72
11,5,911,791,50400,72
11,5,912,792,50400,72
11,5,913,793,50400,72
11,5,914,794,50400,72
12,1,865,745,12240,36
12,1,866,746,12240,36
12,1,867,747,12240,36
12,1,868,748,12240,36
12,1,869,749,12240,36
12,1,870,750,12240,36
12,1,871,751,12240,36
12,1,872,752,12240,36
12,1,873,753,12240,36
12,1,874,754,12240,36
12,1,875,755,12240,36
12,1,876,756,12240,36
12,1,877,757,12240,36
12,1,878,758,12240,36
12,1,879,759,12240,36
12,1,880,760,12240,36
12,1,881,761,12240,36
12,1,882,762,12240,36
12,1,883,763,12240,36
12,1,884,764,12240,36
12,1,885,765,12240,36
12,1,886,766,12240,36
12,1,887,767,12240,36
12,1,888,768,12240,36
12,1,889,769,12240,36
12,1,890,770,12240,36
12,1,891,771,12240,36
12,1,892,772,12240,36
12,1,893,773,12240,36
12,1,894,774,12240,36
12,1,895,775,12240,36
12,1,896,776,12240,36
12,1,897,777,12240,36
12,1,898,778,12240,36
12,1,899,779,12240,36
12,1,900,780,12240,36
12,1,901,781,12240,36
12,1,902,782,12240,36
12,1,903,783,12240,36
12,1,904,784,12240,36
12,1,905,785,12240,36
12,1,906,786,12240,36
12,1,907,787,12240,36
12,1,908,788,12240,36
12,1,909,789,12240,36
12,1,910,790,12240,36
12,1,911,791,12240,36
12,1,912,792,12240,36
12,1,913,793,12240,36
12,1,914,794,12240,36
12,2,865,745,41400,36
12,2,866,746,41400,36
12,2,867,747,41400,36
12,2,868,748,41400,36
12,2,869,749,41400,36
12,2,870,750,41400,36
12,2,871,751,41400,36
12,2,872,752,41400,36
12,2,873,753,41400,36
12,2,874,754,41400,36
12,2,875,755,41400,36
12,2,876,756,41400,36
12,2,877,757,41400,36
12,2,878,758,41400,36
12,2,879,759,41400,36
12,2,880,760,41400,36
12,2,881,761,41400,36
12,2,882,762,41400,36
12,2,883,763,41400,36
